Oraj?n Zaman? Y?l-Ay-G?n SA:DA:SN.SL|Enlem: WGS84 ondal?k derece|Boylam: WGS84 ondal?k derece|Oraj Y?kseklik Km.|Ak?m Miktar? kA|Oraj|Mesafe(KM)
2016-06-16 15:08:55.787|37.6449000|43.3929000|0|7|Y?ld?r?m|47.3
2016-06-16 15:10:45.457|37.7673000|43.5236000|8|-13|?im?ek|49.6
2016-06-16 15:10:45.623|37.7381000|43.5340000|0|-11|Y?ld?r?m|46.4
2016-06-16 15:11:18.911|37.7048000|43.5585000|0|-7|Y?ld?r?m|42.1
2016-06-16 15:18:06.540|37.7820000|43.6108000|8|5|?im?ek|47.5
2016-06-16 15:24:18.193|37.7406000|43.5020000|0|-9|?im?ek|48.2
2016-06-16 15:24:47.887|37.1231000|43.4745000|0|8|Y?ld?r?m|42.4
2016-06-16 15:24:48.101|37.1317000|43.5413000|0|37|Y?ld?r?m|37.6
2016-06-16 15:31:09.160|37.3574000|43.7333000|0|11|Y?ld?r?m|8.5
2016-06-16 15:31:44.095|37.6520000|43.5531000|13|7|?im?ek|37.7
2016-06-16 15:32:48.309|37.0486000|44.1933000|0|-8|Y?ld?r?m|49.9
2016-06-16 15:35:42.770|37.3533000|43.7445000|0|12|Y?ld?r?m|7.8
2016-06-16 15:38:33.996|37.3775000|43.2911000|0|-10|Y?ld?r?m|46.7
2016-06-16 15:38:34.027|37.3775000|43.3075000|0|-8|Y?ld?r?m|45.3
2016-06-16 17:59:10.351|37.6183000|43.4921000|21|6|?im?ek|38.7
2016-06-16 19:53:16.651|37.7201000|44.0760000|0|-8|Y?ld?r?m|43.1
2016-06-17 10:46:49.493|37.5273000|44.0060000|9|-26|?im?ek|22.4
2016-06-17 10:46:49.494|37.5300000|43.9949000|0|16|Y?ld?r?m|21.9
2016-06-17 10:59:12.769|37.5522000|43.9922000|10|-32|?im?ek|23.6
2016-06-17 10:59:12.770|37.5628000|43.9716000|0|-12|Y?ld?r?m|23.5
2016-06-17 11:13:13.612|37.5673000|43.9544000|0|8|Y?ld?r?m|23.1
2016-06-17 11:13:13.613|37.5864000|43.9359000|11|7|?im?ek|24.2
2016-06-17 11:24:00.761|37.6024000|43.9290000|0|26|Y?ld?r?m|25.6
2016-06-17 11:24:01.217|37.5945000|43.9021000|12|9|?im?ek|24.0
2016-06-17 11:51:38.058|37.5086000|43.7583000|0|8|Y?ld?r?m|14.5
2016-06-17 12:03:40.921|37.5860000|44.1057000|0|7|Y?ld?r?m|33.3
2016-06-17 13:05:50.722|37.5588000|43.8434000|8|-8|?im?ek|19.1
2016-06-17 13:15:10.599|37.5407000|44.1491000|14|-9|?im?ek|33.4
2016-06-17 13:25:56.568|37.1006000|43.8458000|0|-13|Y?ld?r?m|31.9
2016-06-17 13:29:24.043|37.6853000|44.1080000|0|13|Y?ld?r?m|41.5
2016-06-17 13:45:41.392|37.1154000|43.5778000|22|-12|?im?ek|37.1
2016-06-17 13:53:44.471|36.9509000|43.9232000|14|-13|?im?ek|49.3
2016-06-17 13:55:04.472|37.0419000|43.8913000|20|-17|?im?ek|38.9
2016-06-17 13:57:02.298|36.9912000|44.0772000|13|-11|?im?ek|49.4
2016-06-17 13:57:12.186|37.0477000|44.1633000|12|-9|?im?ek|48.3
2016-06-17 13:57:42.091|37.0703000|44.1693000|16|-9|?im?ek|46.7
2016-06-17 13:58:08.163|37.3607000|43.6058000|0|-10|Y?ld?r?m|19.2
2016-06-17 13:58:48.761|37.0639000|44.1423000|16|-11|?im?ek|45.7
2016-06-17 13:59:23.541|37.5425000|44.2132000|0|-10|Y?ld?r?m|38.5
2016-06-17 14:00:11.093|37.0693000|44.1580000|17|-9|?im?ek|46.1
2016-06-17 14:00:34.525|37.0587000|44.1568000|15|-9|?im?ek|46.9
2016-06-17 14:02:41.120|37.0082000|43.8420000|18|-11|?im?ek|42.2
2016-06-17 14:02:44.750|37.1055000|44.1927000|18|-30|?im?ek|45.2
2016-06-17 14:02:45.370|37.1011000|44.1919000|16|-9|?im?ek|45.5
2016-06-17 14:03:13.108|37.0241000|43.8190000|15|-11|?im?ek|40.4
2016-06-17 14:03:53.901|37.0128000|43.8263000|0|-15|Y?ld?r?m|41.6
2016-06-17 14:06:27.366|37.0245000|43.8332000|0|-12|Y?ld?r?m|40.3
2016-06-17 14:06:30.393|36.9787000|43.6281000|9|-12|?im?ek|48.5
2016-06-17 14:06:56.692|37.1250000|44.1862000|10|-20|?im?ek|43.4
2016-06-17 14:07:32.476|37.0538000|44.0929000|23|12|?im?ek|44.1
2016-06-17 14:09:31.837|37.1273000|44.1771000|18|-12|?im?ek|42.6
2016-06-17 14:09:31.838|37.0871000|44.2019000|0|-19|Y?ld?r?m|47.3
2016-06-17 14:09:31.925|37.1306000|44.1717000|18|-24|?im?ek|42.0
2016-06-17 14:09:32.103|37.1292000|44.1729000|17|-9|?im?ek|42.2
2016-06-17 14:09:51.127|37.0858000|44.1069000|15|-12|?im?ek|41.9
2016-06-17 14:12:12.374|37.5618000|44.2692000|0|-8|Y?ld?r?m|43.9
2016-06-17 14:12:13.526|37.0599000|44.0032000|16|-18|?im?ek|39.7
2016-06-17 14:12:54.074|37.0442000|44.0092000|12|-10|?im?ek|41.6
2016-06-17 14:14:29.514|37.0510000|44.0057000|18|-25|?im?ek|40.7
2016-06-17 14:15:24.800|37.1373000|44.1245000|16|-11|?im?ek|38.5
2016-06-17 14:15:24.941|37.1148000|44.1378000|27|-15|?im?ek|41.1
2016-06-17 14:15:25.243|37.1338000|44.1175000|17|-14|?im?ek|38.4
2016-06-17 14:16:09.373|37.0651000|44.0443000|6|20|?im?ek|40.8
2016-06-17 14:16:09.396|37.5152000|43.6788000|12|-9|?im?ek|18.9
2016-06-17 14:17:01.892|37.0666000|44.0552000|0|-25|Y?ld?r?m|41.1
2016-06-17 14:18:42.101|37.1380000|44.1229000|16|-26|?im?ek|38.4
2016-06-17 14:18:42.189|37.1317000|44.1316000|26|-16|?im?ek|39.4
2016-06-17 14:18:42.425|37.1255000|44.1322000|0|-12|Y?ld?r?m|39.9
2016-06-17 14:19:16.579|37.0485000|44.0108000|0|12|Y?ld?r?m|41.2
2016-06-17 14:19:48.876|37.1532000|44.2735000|18|-11|?im?ek|47.5
2016-06-17 14:20:35.873|37.5091000|44.1234000|9|-9|?im?ek|29.8
2016-06-17 14:20:35.906|37.0298000|43.7931000|0|10|Y?ld?r?m|39.8
2016-06-17 14:20:51.323|37.1574000|44.1339000|20|-17|?im?ek|37.5
2016-06-17 14:21:56.013|37.1523000|44.1237000|0|-30|Y?ld?r?m|37.3
2016-06-17 14:21:56.307|37.1413000|44.1318000|15|-16|?im?ek|38.6
2016-06-17 14:21:56.357|37.1490000|44.1256000|15|-29|?im?ek|37.6
2016-06-17 14:22:56.557|37.0847000|44.1530000|0|10|Y?ld?r?m|44.5
2016-06-17 14:23:05.388|37.6573000|44.2727000|0|-10|Y?ld?r?m|49.7
2016-06-17 14:23:06.077|37.1636000|44.2954000|19|-8|?im?ek|48.5
2016-06-17 14:23:20.220|37.1509000|44.1289000|16|-10|?im?ek|37.7
2016-06-17 14:24:40.195|36.9740000|43.6360000|0|8|Y?ld?r?m|48.8
2016-06-17 14:26:35.938|37.1010000|44.0802000|13|-11|?im?ek|39.1
2016-06-17 14:27:29.453|36.9687000|43.6388000|0|22|Y?ld?r?m|49.2
2016-06-17 14:27:29.482|36.9867000|43.6250000|11|14|?im?ek|47.8
2016-06-17 14:27:29.488|36.9687000|43.6397000|0|-16|Y?ld?r?m|49.2
2016-06-17 14:27:39.516|37.1461000|44.2751000|17|-11|?im?ek|48.1
2016-06-17 14:28:12.664|37.1777000|44.1846000|0|-8|?im?ek|39.5
2016-06-17 14:28:12.758|37.1869000|44.1806000|0|-11|Y?ld?r?m|38.7
2016-06-17 14:28:27.232|37.6705000|43.9615000|0|-16|Y?ld?r?m|33.7
2016-06-17 14:29:19.701|37.1375000|44.2598000|16|-13|?im?ek|47.5
2016-06-17 14:30:28.336|37.4169000|44.2396000|15|-10|?im?ek|36.9
2016-06-17 14:30:57.110|36.9921000|43.6333000|10|39|?im?ek|46.9
2016-06-17 14:30:57.140|36.9754000|43.6775000|0|11|Y?ld?r?m|47.5
2016-06-17 14:31:59.682|37.1491000|44.1232000|0|10|Y?ld?r?m|37.5
2016-06-17 14:31:59.700|37.1550000|44.1294000|15|9|?im?ek|37.4
2016-06-17 14:31:59.939|37.1616000|44.0754000|13|-12|?im?ek|33.6
2016-06-17 14:32:49.605|36.9928000|43.6068000|0|10|Y?ld?r?m|47.7
2016-06-17 14:33:05.577|37.3267000|44.2708000|14|-9|?im?ek|40.1
2016-06-17 14:33:05.669|37.3596000|44.2558000|13|-11|?im?ek|38.3
2016-06-17 14:35:22.768|37.3752000|44.2775000|0|37|Y?ld?r?m|40.1
2016-06-17 14:35:22.769|37.6478000|43.9485000|0|-11|Y?ld?r?m|30.9
2016-06-17 14:36:41.567|37.2169000|44.1576000|15|-12|?im?ek|35.1
2016-06-17 14:36:42.287|37.1124000|44.0621000|0|-22|Y?ld?r?m|37.2
2016-06-17 14:37:14.857|37.5628000|44.0724000|12|-10|?im?ek|29.4
2016-06-17 14:37:14.857|37.5899000|44.0446000|16|-7|?im?ek|29.8
2016-06-17 14:37:18.282|37.0505000|43.7478000|0|11|Y?ld?r?m|38.0
2016-06-17 14:37:22.851|36.9913000|43.5940000|0|-17|Y?ld?r?m|48.4
2016-06-17 14:39:03.789|37.2298000|43.9928000|0|9|Y?ld?r?m|23.1
2016-06-17 14:40:08.469|37.1956000|44.1940000|17|7|?im?ek|39.1
2016-06-17 14:40:35.134|37.3926000|44.2617000|14|-9|?im?ek|38.7
2016-06-17 14:42:20.750|37.2933000|44.2459000|0|10|Y?ld?r?m|38.8
2016-06-17 14:42:26.651|37.1254000|44.0363000|0|10|Y?ld?r?m|34.7
2016-06-17 14:43:03.367|37.2100000|43.7306000|0|-7|?im?ek|21.3
2016-06-17 14:43:05.374|37.6192000|43.9907000|0|8|Y?ld?r?m|29.7
2016-06-17 14:43:37.982|37.3845000|44.2515000|14|-15|?im?ek|37.8
2016-06-17 14:43:37.982|37.3845000|44.2515000|14|-15|?im?ek|37.8
2016-06-17 14:44:08.138|37.3267000|44.2414000|19|-11|?im?ek|37.5
2016-06-17 14:44:32.037|37.2371000|43.4978000|16|8|?im?ek|33.1
2016-06-17 14:44:44.432|37.6321000|43.9842000|11|-8|?im?ek|30.7
2016-06-17 14:44:44.464|37.6853000|43.8532000|0|-7|Y?ld?r?m|33.1
2016-06-17 14:44:45.262|37.0778000|43.6813000|0|-8|Y?ld?r?m|36.6
2016-06-17 14:45:11.737|37.3819000|44.2678000|15|13|?im?ek|39.3
2016-06-17 14:45:16.483|37.3955000|44.2488000|16|-16|?im?ek|37.6
2016-06-17 14:45:22.271|37.1166000|43.5273000|14|-11|?im?ek|39.7
2016-06-17 14:45:40.589|37.6362000|43.9637000|16|8|?im?ek|30.3
2016-06-17 14:46:07.234|37.2494000|43.9309000|0|-9|Y?ld?r?m|18.1
2016-06-17 14:46:14.892|37.3976000|44.2348000|14|-9|?im?ek|36.4
2016-06-17 14:47:33.451|37.4170000|44.2332000|16|-9|?im?ek|36.4
2016-06-17 14:48:50.644|37.3996000|44.2309000|16|-21|?im?ek|36.0
2016-06-17 14:49:00.044|37.6402000|43.9683000|0|30|Y?ld?r?m|30.8
2016-06-17 14:49:00.044|37.6284000|43.9716000|9|-14|?im?ek|29.8
2016-06-17 14:49:00.086|37.6439000|43.9613000|14|-11|?im?ek|31.0
2016-06-17 14:49:17.760|37.3550000|44.2469000|9|-15|?im?ek|37.6
2016-06-17 14:50:53.955|37.4186000|44.2141000|9|-9|?im?ek|34.7
2016-06-17 14:51:14.012|37.1113000|43.6360000|0|12|Y?ld?r?m|34.8
2016-06-17 14:51:47.207|37.5842000|44.0306000|13|-5|?im?ek|28.5
2016-06-17 14:51:50.711|37.0933000|43.6519000|0|-7|Y?ld?r?m|35.9
2016-06-17 14:51:52.174|37.3091000|44.1846000|21|-8|?im?ek|33.1
2016-06-17 14:51:59.685|37.1499000|43.4188000|0|10|Y?ld?r?m|44.2
2016-06-17 14:52:20.216|37.1947000|43.8220000|0|10|Y?ld?r?m|21.4
2016-06-17 14:52:20.217|37.3702000|43.6273000|0|-7|Y?ld?r?m|17.2
2016-06-17 14:52:29.784|37.0926000|43.6501000|10|-12|?im?ek|36.1
2016-06-17 14:52:43.708|37.3592000|44.1771000|20|-12|?im?ek|31.4
2016-06-17 14:53:15.707|37.5961000|44.0188000|16|-8|?im?ek|28.9
2016-06-17 14:53:48.105|37.3498000|44.1651000|0|-31|?im?ek|30.5
2016-06-17 14:53:48.115|37.3600000|44.1547000|0|-12|Y?ld?r?m|29.5
2016-06-17 14:53:48.287|37.3601000|44.1534000|0|-13|Y?ld?r?m|29.3
2016-06-17 14:54:08.564|37.1888000|43.8170000|0|-13|Y?ld?r?m|22.1
2016-06-17 14:54:42.521|37.3701000|44.1597000|7|-18|?im?ek|29.8
2016-06-17 14:54:51.748|37.1323000|43.3981000|0|-7|Y?ld?r?m|46.8
2016-06-17 14:54:51.749|37.2095000|43.4031000|12|-9|?im?ek|41.8
2016-06-17 14:54:55.013|37.2780000|43.5565000|22|-14|?im?ek|26.3
2016-06-17 14:55:21.086|37.4636000|44.0488000|12|-9|?im?ek|21.7
2016-06-17 14:55:21.240|37.4068000|44.1685000|13|-10|?im?ek|30.6
2016-06-17 14:55:21.292|37.3863000|44.1704000|14|-12|?im?ek|30.7
2016-06-17 14:55:21.406|37.4121000|44.1625000|14|-14|?im?ek|30.1
2016-06-17 14:55:27.759|37.2020000|43.8745000|24|-11|?im?ek|21.1
2016-06-17 14:55:45.633|37.2951000|44.2177000|11|11|?im?ek|36.3
2016-06-17 14:55:55.569|37.1095000|43.6378000|0|-11|Y?ld?r?m|34.9
2016-06-17 14:56:10.369|37.3426000|44.2133000|0|-12|Y?ld?r?m|34.8
2016-06-17 14:57:48.646|37.3944000|44.1988000|0|19|Y?ld?r?m|33.2
2016-06-17 14:58:19.273|37.3736000|44.1622000|14|-22|?im?ek|30.0
2016-06-17 14:58:41.574|37.4044000|44.1902000|13|-11|?im?ek|32.5
2016-06-17 14:59:29.991|37.0209000|44.0553000|0|8|Y?ld?r?m|45.6
2016-06-17 14:59:44.556|37.0994000|43.4128000|0|46|Y?ld?r?m|48.2
2016-06-17 15:00:19.551|37.3604000|44.0395000|15|-8|?im?ek|19.4
2016-06-17 15:00:25.927|37.1196000|43.5672000|0|-8|Y?ld?r?m|37.3
2016-06-17 15:00:25.928|37.1229000|43.5640000|0|13|Y?ld?r?m|37.1
2016-06-17 15:00:26.326|37.1378000|43.5775000|0|-14|Y?ld?r?m|35.1
2016-06-17 15:00:42.553|37.1103000|43.4036000|0|24|Y?ld?r?m|48.0
2016-06-17 15:00:42.575|37.1267000|43.3720000|12|9|?im?ek|49.1
2016-06-17 15:00:45.186|37.4007000|44.1742000|11|-8|?im?ek|31.0
2016-06-17 15:00:45.316|37.3995000|44.1739000|13|-12|?im?ek|31.0
2016-06-17 15:00:45.398|37.4194000|44.1615000|7|-12|?im?ek|30.1
2016-06-17 15:00:45.492|37.4402000|44.1492000|10|-12|?im?ek|29.4
2016-06-17 15:01:21.094|37.3409000|44.0356000|9|10|?im?ek|19.5
2016-06-17 15:01:21.455|37.1252000|43.3771000|0|8|?im?ek|48.8
2016-06-17 15:01:40.388|37.4056000|44.1834000|13|-13|?im?ek|31.9
2016-06-17 15:01:40.691|37.4173000|44.1526000|12|-14|?im?ek|29.3
2016-06-17 15:02:50.182|37.5784000|44.0079000|11|7|?im?ek|26.8
2016-06-17 15:03:21.287|37.5443000|43.9977000|10|-10|?im?ek|23.3
2016-06-17 15:03:42.645|37.2020000|43.8081000|0|7|Y?ld?r?m|20.7
2016-06-17 15:04:00.105|37.3071000|44.1803000|15|11|?im?ek|32.8
2016-06-17 15:04:34.107|37.3188000|44.1803000|14|8|?im?ek|32.5
2016-06-17 15:04:48.752|37.2679000|43.8216000|6|16|?im?ek|13.3
2016-06-17 15:05:01.781|37.3331000|43.9282000|14|-5|?im?ek|11.2
2016-06-17 15:05:25.064|37.3439000|43.9609000|11|10|?im?ek|13.2
2016-06-17 15:06:01.255|37.1357000|43.5326000|0|-9|?im?ek|37.8
2016-06-17 15:06:59.356|37.3320000|44.1038000|16|-17|?im?ek|25.6
2016-06-17 15:07:24.366|37.0965000|43.5336000|10|-11|?im?ek|41.1
2016-06-17 15:07:24.436|37.0999000|43.5348000|0|-11|Y?ld?r?m|40.7
2016-06-17 15:07:26.343|37.3007000|43.8365000|0|-6|?im?ek|9.8
2016-06-17 15:07:43.737|37.5582000|43.7259000|8|-7|?im?ek|20.7
2016-06-17 15:08:43.609|37.4186000|44.0354000|12|-11|?im?ek|19.1
2016-06-17 15:08:57.390|37.1324000|43.5666000|0|-19|Y?ld?r?m|36.2
2016-06-17 15:08:57.637|37.1447000|43.5532000|0|-12|Y?ld?r?m|35.9
2016-06-17 15:09:03.192|37.2164000|43.7424000|13|-21|?im?ek|20.3
2016-06-17 15:09:03.193|37.3029000|43.5963000|16|-11|?im?ek|22.0
2016-06-17 15:09:03.277|37.2398000|43.7306000|15|-7|?im?ek|18.3
2016-06-17 15:09:39.315|37.3761000|43.8787000|10|-9|?im?ek|5.2
2016-06-17 15:09:44.408|37.5093000|43.9749000|10|-9|?im?ek|19.1
2016-06-17 15:10:21.377|37.3508000|43.9003000|12|-13|?im?ek|8.0
2016-06-17 15:10:22.880|37.4111000|44.0341000|14|-7|?im?ek|18.9
2016-06-17 15:10:36.448|37.3692000|43.8977000|0|10|Y?ld?r?m|7.0
2016-06-17 15:10:52.682|37.3952000|44.0307000|14|-9|?im?ek|18.4
2016-06-17 15:10:52.764|37.3886000|44.0383000|10|-11|?im?ek|19.1
2016-06-17 15:10:58.611|37.1288000|43.5319000|0|12|Y?ld?r?m|38.4
2016-06-17 15:11:49.881|37.3533000|43.9042000|15|-6|?im?ek|8.2
2016-06-17 15:12:01.595|37.5164000|43.5292000|0|-4|Y?ld?r?m|29.4
2016-06-17 15:13:12.596|37.5817000|43.9640000|9|-9|?im?ek|24.9
2016-06-17 15:13:12.628|37.5980000|43.9513000|0|-8|Y?ld?r?m|26.0
2016-06-17 15:13:37.416|37.3820000|43.8672000|10|-10|?im?ek|4.0
2016-06-17 15:13:37.416|37.3820000|43.8672000|10|-10|?im?ek|4.0
2016-06-17 15:13:42.023|37.5762000|43.9490000|11|-11|?im?ek|23.7
2016-06-17 15:13:42.034|37.5808000|43.9545000|10|21|?im?ek|24.4
2016-06-17 15:14:04.496|37.4025000|44.0054000|16|8|?im?ek|16.2
2016-06-17 15:14:09.554|37.5147000|44.0420000|10|-9|?im?ek|24.0
2016-06-17 15:14:09.673|37.1272000|43.5400000|0|-7|Y?ld?r?m|38.1
2016-06-17 15:14:09.932|37.5153000|44.0433000|7|-11|?im?ek|24.1
2016-06-17 15:14:10.111|37.5135000|44.0443000|0|-10|?im?ek|24.0
2016-06-17 15:14:10.259|37.5151000|44.0420000|10|-10|?im?ek|24.0
2016-06-17 15:15:33.002|37.3834000|44.0119000|14|-10|?im?ek|16.7
2016-06-17 15:15:33.051|37.3836000|44.0146000|13|-12|?im?ek|17.0
2016-06-17 15:15:49.897|37.3553000|43.8725000|5|-9|?im?ek|5.7
2016-06-17 15:15:50.094|37.3569000|43.8703000|0|-12|Y?ld?r?m|5.5
2016-06-17 15:16:17.446|37.3751000|43.8911000|13|-10|?im?ek|6.3
2016-06-17 15:16:48.459|37.3267000|43.8767000|13|-9|?im?ek|8.3
2016-06-17 15:17:46.581|37.4003000|43.9640000|11|-12|?im?ek|12.6
2016-06-17 15:17:46.944|37.4020000|43.9627000|11|-11|?im?ek|12.5
2016-06-17 15:17:46.990|37.4009000|43.9630000|11|-11|?im?ek|12.5
2016-06-17 15:18:12.515|37.6093000|43.9474000|9|-6|?im?ek|27.0
2016-06-17 15:19:14.320|37.5880000|43.9497000|0|10|Y?ld?r?m|24.9
2016-06-17 15:19:33.385|37.4363000|43.8066000|9|-11|?im?ek|5.5
2016-06-17 15:19:33.421|37.3359000|43.8009000|9|-16|?im?ek|6.0
2016-06-17 15:22:27.181|37.2463000|43.4893000|7|9|?im?ek|33.2
2016-06-17 15:22:46.894|37.3302000|43.7784000|0|-11|Y?ld?r?m|7.4
2016-06-17 15:22:46.982|37.3399000|43.7709000|12|-10|?im?ek|6.9
2016-06-17 15:22:47.031|36.9905000|44.0429000|0|11|Y?ld?r?m|48.2
2016-06-17 15:22:47.203|37.4550000|43.7363000|13|-15|?im?ek|10.6
2016-06-17 15:22:47.337|37.5934000|43.7402000|0|-7|Y?ld?r?m|23.9
2016-06-17 15:23:11.969|37.2847000|43.8790000|0|11|Y?ld?r?m|12.5
2016-06-17 15:23:12.664|37.5902000|43.7674000|0|-13|Y?ld?r?m|23.0
2016-06-17 15:23:16.005|37.5872000|43.9100000|0|-12|Y?ld?r?m|23.5
2016-06-17 15:23:42.829|37.3058000|43.7838000|0|-13|Y?ld?r?m|9.7
2016-06-17 15:24:21.893|37.3588000|43.8190000|10|-10|?im?ek|3.2
2016-06-17 15:24:22.064|37.3697000|43.8106000|18|-11|?im?ek|2.2
2016-06-17 15:25:01.759|37.5489000|44.0189000|6|19|?im?ek|24.9
2016-06-17 15:25:01.759|37.5923000|43.9328000|0|-10|Y?ld?r?m|24.7
2016-06-17 15:25:05.633|37.3700000|43.8321000|27|-13|?im?ek|2.2
2016-06-17 15:25:43.144|37.3480000|43.7855000|0|-12|Y?ld?r?m|5.4
2016-06-17 15:26:00.605|37.5194000|43.8663000|8|-10|?im?ek|15.1
2016-06-17 15:26:05.755|37.3802000|43.7700000|15|-7|?im?ek|4.6
2016-06-17 15:26:20.779|37.2264000|43.3296000|0|9|Y?ld?r?m|46.9
2016-06-17 15:27:02.694|37.3654000|43.8286000|16|-8|?im?ek|2.6
2016-06-17 15:27:02.739|37.3753000|43.8185000|11|-9|?im?ek|1.4
2016-06-17 15:27:19.466|37.6508000|43.9432000|17|-10|?im?ek|31.1
2016-06-17 15:27:29.860|37.6036000|43.9107000|11|-11|?im?ek|25.2
2016-06-17 15:27:30.026|37.6161000|43.9012000|12|-17|?im?ek|26.3
2016-06-17 15:27:30.271|37.6195000|43.9022000|14|-10|?im?ek|26.7
2016-06-17 15:27:30.305|37.6136000|43.9043000|10|-10|?im?ek|26.1
2016-06-17 15:27:48.715|37.6694000|43.9814000|15|-9|?im?ek|34.3
2016-06-17 15:27:51.121|37.6127000|43.9292000|10|-6|?im?ek|26.7
2016-06-17 15:28:05.993|37.6139000|43.9297000|9|-10|?im?ek|26.8
2016-06-17 15:28:53.038|37.6273000|43.8960000|13|-9|?im?ek|27.4
2016-06-17 15:29:27.979|37.6572000|43.8815000|11|-7|?im?ek|30.4
2016-06-17 15:29:38.935|37.3461000|43.8047000|7|-56|?im?ek|4.9
2016-06-17 15:29:38.946|37.3407000|43.8039000|12|-10|?im?ek|5.5
2016-06-17 15:29:39.251|37.3359000|43.8123000|0|-27|Y?ld?r?m|5.8
2016-06-17 15:29:39.280|37.3618000|43.7873000|8|-10|?im?ek|4.2
2016-06-17 15:29:40.219|37.6221000|43.8965000|0|10|Y?ld?r?m|26.8
2016-06-17 15:29:49.789|37.6088000|43.9185000|0|-9|?im?ek|26.0
2016-06-17 15:29:49.897|37.5830000|43.9045000|0|-7|Y?ld?r?m|22.9
2016-06-17 15:30:05.573|37.6523000|43.9276000|11|-7|?im?ek|30.8
2016-06-17 15:30:12.225|37.5524000|43.8901000|0|9|Y?ld?r?m|19.2
2016-06-17 15:30:12.284|37.6375000|43.9066000|0|-6|Y?ld?r?m|28.7
2016-06-17 15:30:12.300|37.5850000|43.9274000|0|4|Y?ld?r?m|23.8
2016-06-17 15:30:12.321|37.6370000|43.9054000|0|-8|Y?ld?r?m|28.6
2016-06-17 15:30:12.362|37.6289000|43.9053000|11|-17|?im?ek|27.8
2016-06-17 15:30:46.596|37.6382000|43.9398000|9|-7|?im?ek|29.7
2016-06-17 15:30:53.308|37.8169000|43.8882000|0|9|Y?ld?r?m|48.0
2016-06-17 15:31:00.030|37.6591000|43.9373000|0|-8|Y?ld?r?m|31.8
2016-06-17 15:31:16.446|37.5545000|43.7836000|0|-8|Y?ld?r?m|18.8
2016-06-17 15:31:16.460|37.3783000|43.7846000|15|-8|?im?ek|3.4
2016-06-17 15:31:16.862|37.4207000|43.7597000|10|-7|?im?ek|6.6
2016-06-17 15:31:16.889|37.4453000|43.7925000|9|-11|?im?ek|6.9
2016-06-17 15:31:18.572|37.6601000|43.9097000|15|-8|?im?ek|31.2
2016-06-17 15:31:36.925|37.6488000|43.9488000|8|-10|?im?ek|31.1
2016-06-17 15:31:45.613|37.2599000|44.0201000|14|-8|?im?ek|22.5
2016-06-17 15:31:49.356|37.6164000|43.9076000|0|7|Y?ld?r?m|26.5
2016-06-17 15:32:39.363|37.6120000|43.9155000|11|-10|?im?ek|26.2
2016-06-17 15:32:39.467|37.5965000|43.9208000|12|-17|?im?ek|24.8
2016-06-17 15:33:07.618|37.3499000|43.9678000|15|-8|?im?ek|13.5
2016-06-17 15:33:13.583|37.5130000|43.8190000|7|-11|?im?ek|13.9
2016-06-17 15:33:19.123|37.8261000|43.8756000|13|9|?im?ek|48.9
2016-06-17 15:34:12.411|37.4890000|43.8541000|0|-21|Y?ld?r?m|11.6
2016-06-17 15:34:12.477|37.4918000|43.8463000|11|-16|?im?ek|11.7
2016-06-17 15:34:12.513|37.4919000|43.8462000|10|-9|?im?ek|11.8
2016-06-17 15:34:12.572|37.4952000|43.8432000|12|-15|?im?ek|12.1
2016-06-17 15:34:33.722|37.3250000|43.4085000|0|-6|Y?ld?r?m|37.0
2016-06-17 15:34:36.979|37.6365000|43.9015000|11|-8|?im?ek|28.5
2016-06-17 15:34:37.031|37.6138000|43.9139000|0|-10|Y?ld?r?m|26.4
2016-06-17 15:34:37.063|37.6316000|43.9064000|0|-7|Y?ld?r?m|28.1
2016-06-17 15:34:37.142|37.6177000|43.9116000|9|-13|?im?ek|26.7
2016-06-17 15:34:37.205|37.6303000|43.9092000|0|-8|Y?ld?r?m|28.0
2016-06-17 15:34:37.334|37.6307000|43.9080000|0|-9|Y?ld?r?m|28.0
2016-06-17 15:35:09.811|37.8328000|43.8909000|0|8|Y?ld?r?m|49.8
2016-06-17 15:35:19.785|37.5134000|43.8124000|8|14|?im?ek|14.0
2016-06-17 15:35:30.865|37.5267000|43.8631000|7|-9|?im?ek|15.8
2016-06-17 15:35:31.104|37.5003000|43.8802000|0|-11|Y?ld?r?m|13.5
2016-06-17 15:35:32.018|37.6241000|43.9099000|12|-11|?im?ek|27.4
2016-06-17 15:35:55.308|37.4178000|43.7553000|20|-8|?im?ek|6.7
2016-06-17 15:35:55.313|37.4662000|43.8952000|0|-6|Y?ld?r?m|10.8
2016-06-17 15:36:06.758|37.6788000|43.9484000|12|-8|?im?ek|34.2
2016-06-17 15:36:36.097|37.6518000|43.9173000|12|-9|?im?ek|30.5
2016-06-17 15:37:03.381|37.6379000|43.8254000|10|-11|?im?ek|27.8
2016-06-17 15:37:10.540|37.5221000|43.8364000|10|10|?im?ek|15.0
2016-06-17 15:37:10.571|37.4990000|43.8502000|0|-6|Y?ld?r?m|12.6
2016-06-17 15:37:28.047|37.5036000|43.8423000|0|-12|Y?ld?r?m|13.0
2016-06-17 15:37:28.111|37.5144000|43.8327000|12|-9|?im?ek|14.1
2016-06-17 15:37:49.214|37.3487000|43.9053000|14|-7|?im?ek|8.5
2016-06-17 15:38:11.245|37.6200000|43.8808000|0|8|Y?ld?r?m|26.3
